#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
713,0,0,0,-1,-1
714,662,46,20,0.995831,2.28989
715,662,17,8,0.936952,2.09376
716,662,46,22,0.968502,4.11333
717,662,43,16,0.99511,2.54873
718,662,32,16,0.946447,4.88467
719,241.18,2,2,0.940392,0.942451
720,662,31,15,1.00995,3.87196
721,662,29,19,1.04622,3.04159
722,662,51,22,0.852318,7.40162
723,637.165,18,8,0.908452,3.43859
724,0,0,0,-1,-1
725,306.767,2,2,0.911063,0.940138
726,662,47,27,0.853277,4.34244
727,351.978,10,4,0.850797,4.88449
728,0,0,0,-1,-1
729,662,33,22,0.920301,3.64602
730,662,39,25,1.03591,2.3923
731,76.566,0,0,-1,-1
732,662,50,33,0.903777,4.40625
733,662,26,10,1.31238,4.69435
734,662,37,22,1.10498,4.00592
735,20.4605,0,0,-1,-1
736,662,64,33,1.03145,2.35891
737,662,51,36,0.965785,2.98842
738,662,70,41,0.980959,2.71127
739,662,54,24,0.9416,2.52317
740,662,98,50,0.935019,3.3755
741,194.763,8,3,0.815174,3.43122
742,662,33,17,1.00216,7.15768
743,0,0,0,-1,-1
744,0,0,0,-1,-1
745,662,36,20,1.02138,4.69412
746,454.48,71,42,1.04112,4.03606
747,662,77,30,0.919453,3.92079
748,662,113,52,0.868481,3.9168
749,662,56,30,0.883078,3.38998
750,0,0,0,-1,-1
751,662,53,27,1.00217,3.5366
752,176.744,4,4,0.926694,1.57442
