#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
507,662,57,29,0.866927,2.03111
508,238.526,4,2,1.00215,1.41725
509,662,33,12,0.934603,1.84756
510,0,0,0,-1,-1
511,281.459,3,3,1.01745,3.88122
512,421.667,35,23,0.828746,2.25897
513,0,0,0,-1,-1
514,0,0,0,-1,-1
515,662,98,43,0.839486,2.34783
516,662,35,11,0.853549,2.24201
517,662,57,34,0.87365,1.74129
518,0,0,0,-1,-1
519,386.368,9,5,0.873536,1.31676
520,662,19,10,0.907442,3.72551
521,662,30,16,0.902569,2.47886
522,662,25,17,0.929432,2.75796
523,130.228,0,0,-1,-1
524,42.0481,0,0,-1,-1
525,662,42,18,0.886328,2.65047
526,452.884,43,24,0.951908,1.7392
527,662,49,25,0.976073,2.37904
528,662,50,26,1.02537,1.96766
529,662,11,5,0.941916,3.01462
530,662,37,18,0.81264,2.13512
531,662,2,1,0.976731,0.976731
532,662,52,25,0.982592,2.22973
533,272.946,17,14,0.948522,3.1119
534,224.53,7,3,0.92984,1.53821
535,662,95,40,0.930856,3.02622
536,662,62,26,0.90683,2.63186
537,662,47,27,1.00606,1.92694
538,662,42,26,0.953489,2.22908
539,0,0,0,-1,-1
540,662,49,25,0.803943,2.40085
541,662,26,12,1.02003,2.01843
542,662,66,34,0.958598,2.64778
543,323.559,30,13,0.96858,3.05282
544,358.452,45,26,0.911639,2.68812
545,662,83,45,0.903767,3.52454
546,304.542,9,7,0.858272,3.1455
547,662,93,46,0.865587,2.2161
548,662,54,22,0.804376,1.39954
549,662,25,8,0.916007,1.7187
550,662,39,24,0.856889,1.74297
551,662,25,14,0.874723,2.15587
552,263.682,13,6,0.797373,0.944522
553,662,49,21,0.971586,4.47429
554,186.063,3,3,0.894434,2.70201
555,0,0,0,-1,-1
556,662,60,29,0.961497,3.34232
557,291.218,17,10,0.86403,2.78685
558,662,49,28,0.876064,1.93658
559,662,29,21,0.846117,2.68608
560,662,99,63,0.866115,1.40987
561,0,0,0,-1,-1
562,84.2296,0,0,-1,-1
563,124.543,0,0,-1,-1
564,397.586,56,26,0.862111,1.54864
565,164.634,5,1,0.818784,0.818784
566,201.384,5,1,0.872965,0.872965
567,106.216,0,0,-1,-1
568,662,28,15,0.911156,2.06305
569,662,13,9,0.870168,2.34212
570,662,69,50,0.880895,1.23242
571,662,17,9,0.978281,2.82704
572,662,30,15,0.898686,2.04182
573,0,0,0,-1,-1
574,0,0,0,-1,-1
575,662,73,40,0.916522,2.20164
576,662,95,52,0.878099,2.55738
577,662,68,40,0.888329,1.78364
578,662,35,23,0.816619,1.4746
