#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
597,662,54,21,1.00742,2.94555
598,171.085,3,1,3.54964,3.54964
599,662,107,53,0.929408,2.1866
600,0,0,0,-1,-1
601,145.956,2,0,-1,-1
602,662,9,7,1.91656,4.56596
603,662,18,10,0.949582,3.74495
604,662,81,41,0.932657,5.36191
605,662,40,22,0.944978,1.94385
606,662,40,18,1.00367,5.1658
607,662,49,25,0.999628,3.00479
608,0,0,0,-1,-1
609,662,34,20,0.821598,2.1355
610,662,30,16,0.958755,3.89859
611,662,41,19,0.864896,3.84512
612,41.3079,0,0,-1,-1
613,398.718,23,5,0.880585,3.17304
614,662,71,35,0.912717,3.9255
615,662,102,57,0.919678,3.20067
616,662,49,25,0.847393,3.501
617,662,23,13,0.9926,1.52748
618,662,95,46,0.913566,3.31394
619,662,34,21,0.948773,2.72925
620,330.559,26,14,0.795926,2.29771
621,662,12,4,1.00632,7.14154
622,0,0,0,-1,-1
623,662,44,25,0.931525,3.64119
624,662,35,21,0.913404,4.36958
625,662,50,24,0.901438,2.70512
626,662,27,17,0.840212,4.71666
627,662,17,10,0.991507,4.06042
628,662,61,36,0.819813,2.57932
629,0,0,0,-1,-1
630,52.4421,0,0,-1,-1
631,662,45,22,1.01158,3.79843
632,662,75,37,1.00199,3.66541
633,662,80,49,0.976543,2.78519
634,662,82,43,1.00922,3.39837
635,487.491,20,12,1.04018,4.83383
636,447.657,50,28,1.0396,3.40024
637,452.84,54,23,1.01296,2.98012
638,662,68,34,0.967925,4.43895
639,662,28,9,0.932846,5.27894
640,662,33,19,0.877659,6.81091
641,0,0,0,-1,-1
642,662,53,33,0.882039,3.87944
643,662,60,36,0.930748,1.86842
644,662,30,14,0.989608,5.70247
645,662,37,21,1.01439,2.82431
646,0,0,0,-1,-1
647,662,49,26,0.966523,3.81207
648,334.647,22,13,0.828458,1.531
649,662,58,27,0.99573,3.57875
650,662,47,20,0.978298,3.27811
651,662,33,18,0.983509,1.56815
652,0,0,0,-1,-1
653,662,78,40,0.930908,2.74344
654,370.403,17,9,0.874509,2.28514
655,0,0,0,-1,-1
656,662,38,18,0.81147,2.123
657,0,0,0,-1,-1
658,662,86,49,1.0266,3.12957
659,662,75,34,0.907727,4.48094
660,230.565,10,7,0.812662,4.93295
661,662,20,7,1.04387,1.59386
662,0,0,0,-1,-1
663,431.7,51,29,1.00499,2.26831
664,662,13,8,0.987669,2.09984
665,70.4638,0,0,-1,-1
666,391.121,10,8,0.880571,2.07964
667,662,45,17,0.962265,2.9691
668,66.3628,0,0,-1,-1
669,282.948,0,0,-1,-1
670,0,0,0,-1,-1
671,662,119,67,0.942454,4.1972
672,662,106,53,0.992827,3.7236
673,662,59,27,0.98245,5.45366
674,662,40,21,0.861587,2.29974
675,662,41,25,0.990744,3.19945
676,662,62,33,0.92495,3.13251
677,662,33,19,1.00247,2.38804
678,251.158,16,5,1.0289,2.5058
679,0,0,0,-1,-1
680,662,104,49,0.988053,3.96571
681,278.976,16,5,0.881385,8.79992
682,662,116,69,0.940345,3.88169
683,662,56,29,1.00179,2.1417
684,0,0,0,-1,-1
685,662,61,28,0.992516,3.74665
686,662,22,9,0.897539,4.98947
687,662,38,17,0.984482,4.35048
688,0,0,0,-1,-1
689,662,64,30,0.945857,3.03346
690,662,83,47,1.01318,3.34855
691,662,42,20,0.883177,3.12099
692,662,55,26,0.997046,4.12732
693,662,39,20,0.985293,3.26572
694,662,42,19,0.971639,3.14504
695,662,31,13,1.01727,4.07315
696,662,91,52,0.920988,3.77132
697,662,94,48,1.0117,4.68979
698,662,62,34,0.917755,1.71655
699,662,11,5,0.975766,5.5512
700,662,61,30,1.0329,4.37239
701,0,0,0,-1,-1
702,662,81,40,0.992589,2.0267
703,5.20726,0,0,-1,-1
704,662,31,17,0.854006,3.76262
705,662,55,26,0.891998,5.45106
706,148.035,0,0,-1,-1
707,0,0,0,-1,-1
708,167.792,0,0,-1,-1
709,255.935,10,4,1.41221,2.8953
710,662,44,28,0.981877,2.60467
711,662,13,4,1.30706,3.42769
712,662,32,17,0.877488,4.91126
713,207.933,1,0,-1,-1
714,662,59,37,0.9882,3.99446
715,662,55,25,0.949413,3.48365
716,662,27,11,0.960059,2.30521
717,662,56,29,0.912365,2.25063
718,71.7161,0,0,-1,-1
719,0,0,0,-1,-1
720,662,50,16,0.97235,4.655
721,662,31,16,1.01316,1.43115
722,662,30,13,1.00138,2.31822
723,42.1127,0,0,-1,-1
724,662,65,33,0.969439,6.03938
725,311.283,24,9,0.84087,2.87967
726,255.626,3,1,1.08645,1.08645
727,662,67,35,0.957838,5.71279
728,473.278,65,38,1.01571,3.44466
729,662,94,50,0.99431,2.66398
730,662,30,13,0.946219,1.50196
731,662,108,60,0.896978,2.53283
732,141.983,3,1,4.21612,4.21612
733,662,52,22,1.00812,3.61703
734,146.781,1,0,-1,-1
735,662,29,18,0.924789,3.64185
736,432.419,52,29,1.02954,2.16967
737,662,113,69,0.909562,3.7885
738,662,53,23,0.999385,3.64559
739,662,18,7,0.921221,3.41563
740,67.8661,0,0,-1,-1
741,662,49,25,0.858046,4.41302
742,415.688,5,4,0.966238,1.03963
743,662,9,4,1.17043,4.50303
744,0,0,0,-1,-1
745,662,69,37,0.895492,1.86118
